Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
5761,10/4/2021,16:48:38,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5762,10/4/2021,16:48:39,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5763,10/4/2021,16:48:40,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5764,10/4/2021,16:48:41,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5765,10/4/2021,16:48:42,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5766,10/4/2021,16:48:43,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5767,10/4/2021,16:48:44,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5768,10/4/2021,16:48:45,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5769,10/4/2021,16:48:46,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5770,10/4/2021,16:48:47,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5771,10/4/2021,16:48:48,26.2,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5772,10/4/2021,16:48:49,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5773,10/4/2021,16:48:50,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5774,10/4/2021,16:48:51,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5775,10/4/2021,16:48:52,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5776,10/4/2021,16:48:53,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5777,10/4/2021,16:48:54,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5778,10/4/2021,16:48:55,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5779,10/4/2021,16:48:56,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5780,10/4/2021,16:48:57,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5781,10/4/2021,16:48:58,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5782,10/4/2021,16:48:59,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5783,10/4/2021,16:49:00,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5784,10/4/2021,16:49:01,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5785,10/4/2021,16:49:02,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5786,10/4/2021,16:49:03,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5787,10/4/2021,16:49:04,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5788,10/4/2021,16:49:05,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5789,10/4/2021,16:49:06,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5790,10/4/2021,16:49:07,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5791,10/4/2021,16:49:08,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5792,10/4/2021,16:49:09,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5793,10/4/2021,16:49:10,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5794,10/4/2021,16:49:11,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5795,10/4/2021,16:49:12,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5796,10/4/2021,16:49:13,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5797,10/4/2021,16:49:14,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5798,10/4/2021,16:49:15,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5799,10/4/2021,16:49:16,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5800,10/4/2021,16:49:17,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5801,10/4/2021,16:49:18,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5802,10/4/2021,16:49:19,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5803,10/4/2021,16:49:20,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5804,10/4/2021,16:49:21,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5805,10/4/2021,16:49:22,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5806,10/4/2021,16:49:23,26.1,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5807,10/4/2021,16:49:24,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5808,10/4/2021,16:49:25,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5809,10/4/2021,16:49:26,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5810,10/4/2021,16:49:27,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5811,10/4/2021,16:49:28,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5812,10/4/2021,16:49:29,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5813,10/4/2021,16:49:30,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5814,10/4/2021,16:49:31,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5815,10/4/2021,16:49:32,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5816,10/4/2021,16:49:33,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5817,10/4/2021,16:49:34,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5818,10/4/2021,16:49:35,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5819,10/4/2021,16:49:36,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5820,10/4/2021,16:49:37,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5821,10/4/2021,16:49:38,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5822,10/4/2021,16:49:39,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5823,10/4/2021,16:49:40,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5824,10/4/2021,16:49:41,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5825,10/4/2021,16:49:42,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5826,10/4/2021,16:49:43,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5827,10/4/2021,16:49:44,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5828,10/4/2021,16:49:45,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5829,10/4/2021,16:49:46,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5830,10/4/2021,16:49:47,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5831,10/4/2021,16:49:48,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5832,10/4/2021,16:49:49,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5833,10/4/2021,16:49:50,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5834,10/4/2021,16:49:51,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5835,10/4/2021,16:49:52,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5836,10/4/2021,16:49:53,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5837,10/4/2021,16:49:54,26,T1 KTemp C,26.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5838,10/4/2021,16:49:55,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5839,10/4/2021,16:49:56,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5840,10/4/2021,16:49:57,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5841,10/4/2021,16:49:58,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5842,10/4/2021,16:49:59,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5843,10/4/2021,16:50:00,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5844,10/4/2021,16:50:01,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5845,10/4/2021,16:50:02,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5846,10/4/2021,16:50:03,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5847,10/4/2021,16:50:04,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5848,10/4/2021,16:50:05,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5849,10/4/2021,16:50:06,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5850,10/4/2021,16:50:07,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5851,10/4/2021,16:50:08,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5852,10/4/2021,16:50:09,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5853,10/4/2021,16:50:10,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5854,10/4/2021,16:50:11,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5855,10/4/2021,16:50:12,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5856,10/4/2021,16:50:13,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5857,10/4/2021,16:50:14,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5858,10/4/2021,16:50:15,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5859,10/4/2021,16:50:16,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5860,10/4/2021,16:50:17,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5861,10/4/2021,16:50:18,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5862,10/4/2021,16:50:19,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5863,10/4/2021,16:50:20,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5864,10/4/2021,16:50:21,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5865,10/4/2021,16:50:22,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5866,10/4/2021,16:50:23,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5867,10/4/2021,16:50:24,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5868,10/4/2021,16:50:25,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5869,10/4/2021,16:50:26,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5870,10/4/2021,16:50:27,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5871,10/4/2021,16:50:28,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5872,10/4/2021,16:50:29,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5873,10/4/2021,16:50:30,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5874,10/4/2021,16:50:31,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5875,10/4/2021,16:50:32,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5876,10/4/2021,16:50:33,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5877,10/4/2021,16:50:34,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5878,10/4/2021,16:50:35,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5879,10/4/2021,16:50:36,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5880,10/4/2021,16:50:37,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5881,10/4/2021,16:50:38,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5882,10/4/2021,16:50:39,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5883,10/4/2021,16:50:40,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5884,10/4/2021,16:50:41,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5885,10/4/2021,16:50:42,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5886,10/4/2021,16:50:43,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5887,10/4/2021,16:50:44,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5888,10/4/2021,16:50:45,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5889,10/4/2021,16:50:46,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5890,10/4/2021,16:50:47,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5891,10/4/2021,16:50:48,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5892,10/4/2021,16:50:49,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5893,10/4/2021,16:50:50,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5894,10/4/2021,16:50:51,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5895,10/4/2021,16:50:52,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5896,10/4/2021,16:50:53,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5897,10/4/2021,16:50:54,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5898,10/4/2021,16:50:55,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5899,10/4/2021,16:50:56,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5900,10/4/2021,16:50:57,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5901,10/4/2021,16:50:58,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5902,10/4/2021,16:50:59,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5903,10/4/2021,16:51:00,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5904,10/4/2021,16:51:01,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5905,10/4/2021,16:51:02,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5906,10/4/2021,16:51:03,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5907,10/4/2021,16:51:04,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5908,10/4/2021,16:51:05,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5909,10/4/2021,16:51:06,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5910,10/4/2021,16:51:07,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5911,10/4/2021,16:51:08,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5912,10/4/2021,16:51:09,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5913,10/4/2021,16:51:10,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5914,10/4/2021,16:51:11,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5915,10/4/2021,16:51:12,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5916,10/4/2021,16:51:13,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5917,10/4/2021,16:51:14,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5918,10/4/2021,16:51:15,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5919,10/4/2021,16:51:16,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5920,10/4/2021,16:51:17,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5921,10/4/2021,16:51:18,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5922,10/4/2021,16:51:19,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5923,10/4/2021,16:51:20,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5924,10/4/2021,16:51:21,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5925,10/4/2021,16:51:22,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5926,10/4/2021,16:51:23,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5927,10/4/2021,16:51:24,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5928,10/4/2021,16:51:25,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5929,10/4/2021,16:51:26,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5930,10/4/2021,16:51:27,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5931,10/4/2021,16:51:28,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5932,10/4/2021,16:51:29,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5933,10/4/2021,16:51:30,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5934,10/4/2021,16:51:31,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5935,10/4/2021,16:51:32,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5936,10/4/2021,16:51:33,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5937,10/4/2021,16:51:34,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5938,10/4/2021,16:51:35,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5939,10/4/2021,16:51:36,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5940,10/4/2021,16:51:37,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5941,10/4/2021,16:51:38,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5942,10/4/2021,16:51:39,26,T1 KTemp C,26.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5943,10/4/2021,16:51:40,26,T1 KTemp C,26.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5944,10/4/2021,16:51:41,26,T1 KTemp C,26.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5945,10/4/2021,16:51:42,26,T1 KTemp C,26.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5946,10/4/2021,16:51:43,26,T1 KTemp C,26.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5947,10/4/2021,16:51:44,26,T1 KTemp C,26.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5948,10/4/2021,16:51:45,26,T1 KTemp C,26.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5949,10/4/2021,16:51:46,26,T1 KTemp C,26.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5950,10/4/2021,16:51:47,26,T1 KTemp C,26.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5951,10/4/2021,16:51:48,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5952,10/4/2021,16:51:49,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5953,10/4/2021,16:51:50,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5954,10/4/2021,16:51:51,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5955,10/4/2021,16:51:52,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5956,10/4/2021,16:51:53,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5957,10/4/2021,16:51:54,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5958,10/4/2021,16:51:55,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5959,10/4/2021,16:51:56,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5960,10/4/2021,16:51:57,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5961,10/4/2021,16:51:58,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5962,10/4/2021,16:51:59,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5963,10/4/2021,16:52:00,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5964,10/4/2021,16:52:01,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5965,10/4/2021,16:52:02,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5966,10/4/2021,16:52:03,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5967,10/4/2021,16:52:04,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5968,10/4/2021,16:52:05,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5969,10/4/2021,16:52:06,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5970,10/4/2021,16:52:07,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5971,10/4/2021,16:52:08,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5972,10/4/2021,16:52:09,26.1,T1 KTemp C,26.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5973,10/4/2021,16:52:10,26.1,T1 KTemp C,26.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5974,10/4/2021,16:52:11,26.1,T1 KTemp C,26.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
5975,10/4/2021,16:52:12,26.1,T1 KTemp C,26.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
